date_submitted,ideal_adoption_timeline,reason_for_adoption,specific_animal,adults_in_home,children_in_home,all_household_agree,allergies,home_owner,home_pet_policy,experience,budget_monthly,budget_emergency,home_alone_avg,home_alone_max,pet_kept,exercise,needs,return_pet,how_heard,outcome_trello_id,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,City,State,ZIP
12/22/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet",$500.00,"$10,000.00",8 h,12 h,inside-only,wand-toys,"nail-clip,scratching-post",none,other,NA,42,101,1201,42101001201,12.01,Census Tract 12.01,G5020,S,327555,30728,39.9471666,-75.1798721,Philadelphia,PA,19146
12/22/2018,one-month-or-more,"myself,my-kids",FALSE,1,5,yes,no-allergies,company,havent-asked,never-lived-with-or-owned-a-pet-before,$100.00,$100.00,8 h,8 h,inside-with-yard-access,"toy-mice,wand-toys,not-much","nail-clip,scratching-post",allergies-appear,NA,NA,42,101,9400,42101009400,94,Census Tract 94,G5020,S,366714,0,39.9632709,-75.2322437,Phila,PA,19139
12/22/2018,one-month-or-more,"myself,my-kids",TRUE,2,2,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet",$250.00,"$10,000.00",NA,2 h,inside-only,"other-pets,wand-toys,toy-mice","nail-clip,scratching-post",none,other,NA,42,45,407102,42045407102,4071.02,Census Tract 4071.02,G5020,S,4189632,982,39.8984044,-75.3991184,Media,PA,19063
12/22/2018,today,myself,FALSE,1,0,"yes,a-surprise",no-allergies,family-member-or-friend,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet","$1,000.00",$800.00,NA,NA,inside-only,"toy-mice,wand-toys,other-pets","nail-clip,scratching-post",none,NA,5c1e40462233c826998c91ed,42,101,26200,42101026200,262,Census Tract 262,G5020,S,555958,0,40.066494,-75.1692176,Philadelphia,PA,19150
12/21/2018,next-few-weeks,"myself,my-kids",FALSE,1,2,yes,no-allergies,myself,NA,"lived-wit-previous-housemates-pets,currently-have-pet",$100.00,"$3,000.00",NA,NA,"inside-only,leash-harness","wand-toys,other-pets,toy-mice","nail-clip,scratching-post",becomes-aggressive,NA,NA,42,45,408700,42045408700,4087,Census Tract 4087,G5020,S,2136220,0,39.9920586,-75.3072133,Havertown,PA,19083
12/21/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",$75.00,$200.00,8 h,8 h,inside-only,"toy-mice,wand-toys",scratching-post,"allergies-appear,becomes-aggressive,moving-too-far",email,NA,42,101,23800,42101023800,238,Census Tract 238,G5020,S,781630,0,40.038937,-75.1827038,Philadelphia,PA,19144
12/21/2018,next-few-weeks,myself,FALSE,1,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",$300.00,"$1,000.00",NA,11 h,inside-only,"not-much,other-pets",scratching-post,none,NA,NA,42,101,34502,42101034502,345.02,Census Tract 345.02,G5020,S,1021492,0,40.081412,-75.0384555,Philadelphia,PA,19115
12/21/2018,today,myself,FALSE,2,1,yes,no-allergies,myself,NA,given-a-pet-to-a-shelter,$200.00,"$1,000.00",NA,1 h,inside-only,"toy-mice,other-pets",scratching-post,none,NA,NA,42,101,33701,42101033701,337.01,Census Tract 337.01,G5020,S,981961,0,40.067248,-75.0482645,PHILADELPHIA,PA,19152
12/21/2018,one-month-or-more,myself,FALSE,0,0,yes,no-allergies,company,yes,"lived-wit-previous-housemates-pets,grew-up-with-pet",$200.00,"$1,000.00",8 h,8 h,inside-only,not-much,scratching-post,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philadelphia,PA,19127
12/20/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$100.00,"$1,200.00",5 h,9 h,"inside-only,inside-outside","toy-mice,wand-toys,other-pets",scratching-post,none,"other,event",NA,42,101,37800,42101037800,378,Census Tract 378,G5020,S,3789733,1907950,39.9805802,-75.0956845,Philadelphia,PA,19125
12/20/2018,today,other,FALSE,1,2,"a-surprise,yes",no-allergies,company,yes,"grew-up-with-pet,currently-have-pet",$100.00,$500.00,NA,2 h,inside-only,toy-mice,"scratching-post,not-sure",none,NA,NA,42,101,33400,42101033400,334,Census Tract 334,G5020,S,1218900,0,40.0535088,-75.0529603,Philadelphia,PA,19152
12/20/2018,today,"gift,myself",FALSE,1,0,"yes,a-surprise",no-allergies,company,havent-asked,"grew-up-with-pet,lived-wit-previous-housemates-pets",$500.00,"$1,000.00",10 h,11 h,inside-only,"toy-mice,wand-toys","scratching-post,not-sure,other",becomes-aggressive,NA,NA,42,101,3001,42101003001,30.01,Census Tract 30.01,G5020,S,226547,0,39.929064,-75.1719912,Philadelphia,PA,19145
12/20/2018,today,myself,TRUE,1,0,"a-surprise,yes",no-allergies,myself,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets","$1,000.00","$1,000.00",2 h,5 h,"inside-only,inside-with-yard-access","toy-mice,wand-toys","scratching-post,declaw",becomes-aggressive,website,NA,42,101,24200,42101024200,242,Census Tract 242,G5020,S,532060,0,40.028511,-75.1697086,Philadelphia,PA,19144
12/20/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,company,yes,currently-have-pet,$250.00,$300.00,8 h,NA,inside-only,"toy-mice,other-pets,wand-toys","scratching-post,nail-clip",becomes-aggressive,website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wilmington,DE,19806
12/20/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,company,havent-asked,"euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets,pet-died-in-care",$300.00,$700.00,7 h,NA,inside-only,"toy-mice,wand-toys",scratching-post,none,"website,insta",NA,42,101,7800,42101007800,78,Census Tract 78,G5020,S,427404,0,39.946458,-75.2162637,Philadelphia,PA,19143
12/20/2018,one-month-or-more,myself,TRUE,0,0,yes,mildly-allergic,myself,NA,lived-wit-previous-housemates-pets,$50.00,$500.00,10 h,NA,"inside-only,leash-harness",not-much,not-sure,"allergies-appear,litter-box-issues",website,NA,42,101,25500,42101025500,255,Census Tract 255,G5020,S,766603,0,40.0625796,-75.184064,PHILADELPHIA,PA,19119-1308
12/20/2018,one-month-or-more,"myself,gift",TRUE,2,0,yes,mildly-allergic,company,yes,"euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",$100.00,"$1,000.00",NA,6 h,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post,not-sure",none,website,NA,42,101,8701,42101008701,87.01,Census Tract 87.01,G5020,S,259546,0,39.953566,-75.2104986,Philadelphia,PA,19104
12/20/2018,today,myself,TRUE,2,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets","$1,000.00","$1,500.00",6 h,8 h,inside-only,"toy-mice,wand-toys,other-pets","scratching-post,nail-clip",none,other,NA,42,101,14300,42101014300,143,Census Tract 143,G5020,S,570961,282807,39.9678118,-75.1249943,Philadelphia,PA,19125
12/20/2018,today,"myself,mouser",TRUE,1,0,yes,mildly-allergic,family-member-or-friend,NA,given-pet-to-another,$100.00,$500.00,6 h,6 h,inside-only,"toy-mice,other-pets,wand-toys","scratching-post,not-sure",becomes-aggressive,website,NA,42,101,2702,42101002702,27.02,Census Tract 27.02,G5020,S,367675,0,39.9280114,-75.1495606,Philadelphia,PA,19147
12/19/2018,today,myself,FALSE,3,1,yes,mildly-allergic,family-member-or-friend,NA,"grew-up-with-pet,pet-died-in-care,pet-ran-away",$200.00,$600.00,2 h,5 h,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,NA,5a13699de5c0929939e7a380,42,101,3702,42101003702,37.02,Census Tract 37.02,G5020,S,247351,0,39.9245287,-75.1824353,Philadelphia,PA,19145
12/19/2018,today,myself,TRUE,0,0,yes,no-allergies,myself,NA,"euthanized-a-pet,lived-wit-previous-housemates-pets",$50.00,$100.00,NA,3 h,inside-only,"other-pets,toy-mice","nail-clip,scratching-post,other",none,NA,NA,42,101,26700,42101026700,267,Census Tract 267,G5020,S,644277,0,40.0547548,-75.1479259,Philadelphia,PA,19138
12/19/2018,today,"myself,my-kids",FALSE,4,4,a-surprise,no-allergies,family-member-or-friend,NA,lived-wit-previous-housemates-pets,$200.00,"$1,000.00",NA,NA,"inside-only,inside-with-yard-access",toy-mice,"scratching-post,nail-clip",none,NA,NA,42,101,10300,42101010300,103,Census Tract 103,G5020,S,281275,0,39.9678329,-75.2254384,Philadelphia,PA,19139
12/19/2018,today,myself,TRUE,0,2,yes,no-allergies,myself,NA,grew-up-with-pet,$300.00,"$1,000.00",7 h,7 h,inside-only,toy-mice,not-sure,allergies-appear,NA,NA,34,5,702603,34005702603,7026.03,Census Tract 7026.03,G5020,S,932276,0,39.9939185,-74.7861022,Mt Holly,NJ,08060-____
12/19/2018,today,my-kids,FALSE,2,2,yes,no-allergies,myself,NA,grew-up-with-pet,$150,$500.00,NA,4 h,inside-only,"toy-mice,wand-toys,other-pets",scratching-post,none,NA,NA,42,91,200401,42091200401,2004.01,Census Tract 2004.01,G5020,S,1973113,0,40.1725743,-75.1085972,Hatboro,PA,19040
12/19/2018,one-month-or-more,"myself,mouser",TRUE,1,0,yes,no-allergies,family-member-or-friend,NA,given-pet-to-another,$110.00,"$1,000.00",8 h,12 h,inside-only,"wand-toys,toy-mice","nail-clip,scratching-post,other",none,NA,NA,42,101,25200,42101025200,252,Census Tract 252,G5020,S,952425,0,40.0468352,-75.1771588,Philadelphia,PA,19144
12/19/2018,next-few-weeks,myself,FALSE,0,0,yes,no-allergies,company,havent-asked,"euthanized-a-pet,grew-up-with-pet",$250.00,"$1,000.00",8 h,8 h,inside-only,"toy-mice,wand-toys,other-pets","nail-clip,scratching-post",none,NA,NA,42,101,13700,42101013700,137,Census Tract 137,G5020,S,589734,0,39.9772751,-75.1842323,Philadelphia,PA,19121
12/19/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,family-member-or-friend,NA,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets,currently-pets-in-my-home-but-not-mine",$100.00,"$1,000.00",8 h,20 h,inside-only,"toy-mice,other-pets,wand-toys",scratching-post,"allergies-appear,becomes-aggressive",other,NA,42,101,21400,42101021400,214,Census Tract 214,G5020,S,606691,55277,40.027929,-75.2240827,PHILADELPHIA,PA,19127
12/19/2018,today,"my-kids,myself,gift",TRUE,1,1,yes,no-allergies,NA,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",$500.00,"$3,000.00",NA,NA,inside-only,"toy-mice,wand-toys,other-pets","scratching-post,nail-clip",none,website,NA,42,101,24100,42101024100,241,Census Tract 241,G5020,S,407855,0,40.0332734,-75.1759175,Philadelphia,PA,19144
12/19/2018,today,myself,FALSE,1,0,yes,no-allergies,myself,NA,grew-up-with-pet,$200.00,$500.00,4h,8 h,inside-only,toy-mice,scratching-post,none,NA,NA,42,101,36302,42101036302,363.02,Census Tract 363.02,G5020,S,520968,0,40.0972506,-74.9805678,Philadelphia,PA,19154
12/19/2018,one-month-or-more,"myself,my-kids",FALSE,2,3,yes,no-allergies,family-member-or-friend,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",$200.00,$250.00,2 h,5 h,inside-only,"toy-mice,wand-toys","scratching-post,not-sure",becomes-aggressive,NA,NA,42,101,4202,42101004202,42.02,Census Tract 42.02,G5020,S,453345,0,39.916857,-75.1516284,philadelphia,PA,19148
12/19/2018,today,myself,TRUE,0,0,yes,no-allergies,family-member-or-friend,NA,"grew-up-with-pet,currently-have-pet",$400.00,"$7,500.00",6 h,8 h,inside-only,"toy-mice,wand-toys",scratching-post,none,other,NA,42,101,1700,42101001700,17,Census Tract 17,G5020,S,221571,0,39.9377594,-75.1483123,Philadelphia,PA,19147
12/19/2018,next-few-weeks,myself,FALSE,2,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet",$75.00,$750.00,NA,NA,inside-only,"toy-mice,wand-toys",scratching-post,"becomes-aggressive,litter-box-issues,moving-too-far,not-enough-time",NA,NA,42,101,10900,42101010900,109,Census Tract 109,G5020,S,248168,0,39.9649286,-75.191765,Philadelphia,PA,19104
12/19/2018,next-few-weeks,myself,FALSE,0,0,yes,no-allergies,myself,NA,"pet-died-in-care,euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets,given-a-pet-to-a-shelter",$200.00,"$2,000.00",6 h,8 h,inside-with-yard-access,"toy-mice,wand-toys,other-pets","nail-clip,scratching-post",none,NA,NA,42,101,1300,42101001300,13,Census Tract 13,G5020,S,727890,60713,39.9436029,-75.1858337,Philadelphia,PA,19146
12/19/2018,today,myself,FALSE,1,0,yes,no-allergies,family-member-or-friend,NA,lived-wit-previous-housemates-pets,$400.00,$400.00,4 h,6 h,inside-only,toy-mice,scratching-post,becomes-aggressive,NA,NA,42,101,10800,42101010800,108,Census Tract 108,G5020,S,585733,0,39.9660217,-75.198989,Philadelphia,PA,19104
12/19/2018,today,myself,TRUE,0,0,yes,no-allergies,company,yes,lived-wit-previous-housemates-pets,$150.00,$100.00,8 h,10 h,inside-only,toy-mice,scratching-post,none,"other,website",NA,42,45,406202,42045406202,4062.02,Census Tract 4062.02,G5020,S,2767936,2396,39.8757394,-75.3976418,Brookhaven,PA,19015
12/18/2018,today,my-kids,TRUE,1,3,yes,very-allergic,myself,NA,grew-up-with-pet,$150.00,$500.00,NA,3 h,inside-outside,"toy-mice,wand-toys",not-sure,"allergies-appear,becomes-aggressive",other,NA,42,91,210500,42091210500,2105,Census Tract 2105,G5020,S,3379105,0,40.0836945,-75.1929315,wyndmoor,PA,19038
12/18/2018,today,"myself,my-kids",FALSE,2,2,yes,no-allergies,company,yes,grew-up-with-pet,$500.00,"$1,000.00",NA,4 h,inside-only,"toy-mice,wand-toys",scratching-post,none,NA,NA,42,45,403200,42045403200,4032,Census Tract 4032,G5020,S,1545514,0,39.9224103,-75.2881193,ALDAN,PA,19018
12/18/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,company,yes,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$100.00,$400.00,9 h,10 h,inside-only,"toy-mice,wand-toys,other-pets","nail-clip,scratching-post",none,NA,NA,42,101,34100,42101034100,341,Census Tract 341,G5020,S,1338392,0,40.0763658,-75.0806955,Philadelphia,PA,19111
12/18/2018,today,my-kids,TRUE,2,3,yes,no-allergies,myself,NA,currently-have-pet,$100.00,$500.00,NA,NA,inside-only,"toy-mice,wand-toys,other-pets","scratching-post,nail-clip",none,website,NA,42,101,32600,42101032600,326,Census Tract 326,G5020,S,809931,0,40.0302776,-75.0396263,Philadelphia,PA,19135
12/18/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,company,yes,"given-pet-to-another,grew-up-with-pet,lived-wit-previous-housemates-pets,pet-died-in-care",$700.00,"$1,500.00",NA,8 h,inside-only,"other-pets,toy-mice",scratching-post,becomes-aggressive,website,NA,34,7,610500,34007610500,6105,Census Tract 6105,G5020,S,5621952,3186120,39.9659198,-75.0807898,Pennsauken,NJ,8110
12/18/2018,one-month-or-more,myself,FALSE,4,0,yes,not-sure,company,havent-asked,"given-pet-to-another,grew-up-with-pet,lived-wit-previous-housemates-pets,currently-pets-in-my-home-but-not-mine,currently-have-pet",$100.00,$200.00,6 h,NA,inside-only,"other-pets,wand-toys,toy-mice,not-much","scratching-post,nail-clip","vet-becomes-expensive,litter-box-issues,allergies-appear,not-enough-time",NA,NA,42,101,14000,42101014000,140,Census Tract 140,G5020,S,439803,0,39.9735358,-75.1630966,Philadelphia,PA,19121
12/18/2018,today,"myself,my-kids",FALSE,2,2,a-surprise,no-allergies,family-member-or-friend,NA,grew-up-with-pet,$200.00,$200.00,5 h,5 h,inside-only,"toy-mice,wand-toys",scratching-post,becomes-aggressive,NA,NA,42,101,36301,42101036301,363.01,Census Tract 363.01,G5020,S,2411060,9583,40.0895349,-74.9667387,Philadelphia,PA,19154
12/18/2018,today,myself,FALSE,2,2,yes,no-allergies,family-member-or-friend,NA,"pet-died-in-care,grew-up-with-pet",$100.00,$500.00,6 h,8 h,inside-only,"toy-mice,other-pets","scratching-post,other","allergies-appear,vet-becomes-expensive,becomes-aggressive",NA,5b6b639dd851035960ee724a,42,91,201605,42091201605,2016.05,Census Tract 2016.05,G5020,S,1219504,0,40.1313884,-75.1424822,Abington,PA,19001
12/18/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,yes,grew-up-with-pet,$150.00,$200.00,3 h,3h,inside-only,"toy-mice,wand-toys",scratching-post,none,other,NA,42,101,8500,42101008500,85,Census Tract 85,G5020,S,621445,0,39.9568821,-75.2265389,philly,PA,19139
12/18/2018,one-month-or-more,"my-kids,myself",TRUE,0,2,yes,no-allergies,myself,NA,"pet-died-in-care,euthanized-a-pet,currently-have-pet,grew-up-with-pet",$65.00,"$2,000.00",6 h,8 h,inside-only,"toy-mice,wand-toys,other-pets","scratching-post,other",none,other,NA,42,101,8601,42101008601,86.01,Census Tract 86.01,G5020,S,252480,0,39.9537341,-75.216593,Philadelphia,PA,19139
12/18/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,havent-asked,"lived-wit-previous-housemates-pets,grew-up-with-pet",$400.00,"$5,000.00",7 h,NA,inside-only,"toy-mice,wand-toys","scratching-post,nail-clip",none,NA,NA,42,101,3002,42101003002,30.02,Census Tract 30.02,G5020,S,226951,0,39.9327263,-75.1711915,Philadelphia,PA,19146
12/18/2018,one-month-or-more,myself,FALSE,1,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",$200.00,"$2,000.00",13 h,NA,inside-only,wand-toys,"nail-clip,scratching-post",none,NA,NA,42,101,1700,42101001700,17,Census Tract 17,G5020,S,221571,0,39.9377594,-75.1483123,Philadelphia,PA,19147
12/18/2018,one-month-or-more,"myself,my-kids",FALSE,1,2,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",$500.00,"$2,500.00",6 h,8 h,inside-only,"toy-mice,wand-toys,other-pets",scratching-post,none,NA,NA,42,101,7900,42101007900,79,Census Tract 79,G5020,S,377950,0,39.950463,-75.218257,Philadelphia,PA,19143
12/18/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$200.00,$30.00,7 h,12 h,inside-only,"toy-mice,wand-toys,other-pets","nail-clip,scratching-post",other,website,NA,42,101,13500,42101013500,135,Census Tract 135,G5020,S,404892,0,39.9693564,-75.1700367,Philadelphia,PA,19130
12/18/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,currently-have-pet,"$1,000.00","$10,000.00",5 h,6 h,inside-only,"toy-mice,wand-toys,other-pets","nail-clip,scratching-post",none,website,NA,34,21,2800,34021002800,28,Census Tract 28,G5020,S,2317332,1972,40.2282073,-74.7235843,Hamilton,NJ,8619
12/18/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,currently-have-pet,"$1,000.00","$10,000.00",5 h,6 h,inside-only,"toy-mice,wand-toys,other-pets","nail-clip,scratching-post",none,website,NA,34,21,2800,34021002800,28,Census Tract 28,G5020,S,2317332,1972,40.2282073,-74.7235843,Hamilton,NJ,8619
12/17/2018,today,myself,TRUE,1,0,yes,no-allergies,company,yes,currently-have-pet,$200.00,"$7,500.00",5 h,4 h,inside-only,"toy-mice,wand-toys,other-pets","scratching-post,other",becomes-aggressive,website,NA,42,101,14500,42101014500,145,Census Tract 145,G5020,S,321465,0,39.9760715,-75.1484189,Philadelphia,PA,19122
12/17/2018,today,"my-kids,gift",FALSE,0,2,"a-surprise,yes",no-allergies,NA,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets,given-pet-to-another",$150.00,$200.00,8 h,8 h,inside-only,"toy-mice,wand-toys",scratching-post,none,NA,NA,42,101,27600,42101027600,276,Census Tract 276,G5020,S,663514,0,40.0429389,-75.1392758,Philadelphia,PA,19141
12/17/2018,today,myself,TRUE,4,0,yes,no-allergies,NA,NA,never-lived-with-or-owned-a-pet-before,$100.00,$300.00,5 h,NA,inside-only,toy-mice,nail-clip,"not-allowed-new-living-space,other,allergies-appear,moving-too-far","website,insta,event",NA,42,101,14500,42101014500,145,Census Tract 145,G5020,S,321465,0,39.9760715,-75.1484189,PHILADELPHIA,PA,19122
12/17/2018,one-month-or-more,myself,TRUE,1,0,yes,mildly-allergic,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$100.00,"$2,000.00",10 h,24 h,"inside-only,leash-harness","toy-mice,wand-toys","scratching-post,nail-clip",none,insta,NA,42,29,311403,42029311403,3114.03,Census Tract 3114.03,G5020,S,11768609,77034,40.0157731,-75.8145012,Coatesville,PA,19320
12/17/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,currently-have-pet,"$1,000.00","$10,000.00",5 h,7 h,inside-only,"toy-mice,wand-toys,other-pets","nail-clip,scratching-post",none,website,NA,34,21,2800,34021002800,28,Census Tract 28,G5020,S,2317332,1972,40.2282073,-74.7235843,Hamilton,NJ,8619
12/16/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,yes,"currently-have-pet,lived-wit-previous-housemates-pets,grew-up-with-pet",$500.00,"$3,000.00",6 h,9 h,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,facebook,NA,42,91,206400,42091206400,2064,Census Tract 2064,G5020,S,5382125,0,40.199179,-75.4753918,Trappe,PA,19426
12/16/2018,today,my-kids,TRUE,1,1,yes,no-allergies,myself,NA,currently-have-pet,"$1,000.00","$5,000.00",3h,3h,inside-only,"toy-mice,wand-toys,other-pets",scratching-post,none,website,5b6cb07d4fe20d0f3bfc40d6,42,45,403101,42045403101,4031.01,Census Tract 4031.01,G5020,S,857834,0,39.9123676,-75.2833596,Collingdale,PA,19023
12/16/2018,one-month-or-more,"my-kids,myself,mouser",TRUE,2,3,yes,mildly-allergic,family-member-or-friend,NA,"pet-ran-away,pet-died-in-care,grew-up-with-pet",$100.00,$300.00,3 h,5 h,"inside-only,leash-harness","toy-mice,wand-toys",scratching-post,becomes-aggressive,website,NA,42,101,26600,42101026600,266,Census Tract 266,G5020,S,912758,0,40.0634823,-75.1473352,philadelphia,PA,19138
12/16/2018,one-month-or-more,myself,FALSE,4,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",$150.00,$700.00,4 h,6 h,inside-only,other-pets,"nail-clip,scratching-post",becomes-aggressive,NA,NA,42,101,21000,42101021000,210,Census Tract 210,G5020,S,858216,55718,40.024473,-75.2151045,Philadelphia,PA,19127
