GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37
1400000US42003494000,42003494000,"Census Tract 4940, Allegheny County, Pennsylvania",636,37,(X),(X),481,47,75.6,6.1,423,45,66.5,6.1,84,30,13.2,4.8,371,44,58.3,5.8,17,12,2.7,1.9,275,44,43.2,6.9,11,9,1.7,1.4,6,6,0.9,0.9,0,10,0.0,3.9,155,40,24.4,6.1,435,46,68.4,6.8,4,5,0.6,0.8,431,47,67.8,6.9,257,38,40.4,5.7,30,18,4.7,2.9,401,46,63.1,7.2,0,10,0.0,3.9,201,46,31.6,6.8,170,40,(X),(X),0,10,0.0,13.6,91,29,53.5,15.3,79,34,46.5,15.3,310,43,(X),(X),0,10,0.0,7.7,211,42,68.1,7.9,99,25,31.9,7.9,156,36,(X),(X),4,5,2.6,3.6,129,37,82.7,9.8,23,14,14.7,8.9
1400000US42003495000,42003495000,"Census Tract 4950, Allegheny County, Pennsylvania",1499,114,(X),(X),1172,99,78.2,6.2,1035,111,69.0,7.8,249,92,16.6,5.6,832,102,55.5,7.9,58,57,3.9,3.7,640,109,42.7,7.8,12,19,0.8,1.3,76,46,5.1,3.1,0,10,0.0,1.7,327,107,21.8,6.2,1085,109,72.4,7.5,12,18,0.8,1.2,1073,106,71.6,7.4,457,111,30.5,7.1,64,46,4.3,3.1,985,118,65.7,8.1,33,27,2.2,1.8,414,130,27.6,7.5,149,60,(X),(X),0,10,0.0,15.4,94,54,63.1,24.7,55,42,36.9,24.7,852,140,(X),(X),12,18,1.4,2.1,563,112,66.1,8.7,277,96,32.5,9.1,498,95,(X),(X),0,10,0.0,4.9,416,95,83.5,10.7,82,57,16.5,10.7
1400000US42003496101,42003496101,"Census Tract 4961.01, Allegheny County, Pennsylvania",1222,65,(X),(X),1044,77,85.4,4.6,1011,84,82.7,5.4,274,77,22.4,6.1,696,88,57.0,6.8,9,13,0.7,1.1,550,107,45.0,8.4,24,37,2.0,3.0,62,55,5.1,4.5,0,10,0.0,2.0,178,57,14.6,4.6,1011,78,82.7,5.2,8,13,0.7,1.1,1003,78,82.1,5.2,518,97,42.4,7.3,47,43,3.8,3.5,948,84,77.6,6.2,27,24,2.2,1.9,211,65,17.3,5.2,114,66,(X),(X),0,10,0.0,19.6,47,47,41.2,34.4,67,52,58.8,34.4,492,92,(X),(X),8,13,1.6,2.7,378,87,76.8,8.5,106,41,21.5,8.3,616,75,(X),(X),0,10,0.0,4.0,578,74,93.8,4.7,38,30,6.2,4.7
1400000US42003496102,42003496102,"Census Tract 4961.02, Allegheny County, Pennsylvania",1854,92,(X),(X),1618,102,87.3,3.8,1553,99,83.8,4.2,317,87,17.1,4.7,1176,109,63.4,5.3,29,31,1.6,1.6,1016,141,54.8,7.2,9,15,0.5,0.8,39,25,2.1,1.3,0,10,0.0,1.3,236,72,12.7,3.8,1517,97,81.8,4.3,11,16,0.6,0.9,1506,98,81.2,4.4,753,121,40.6,6.4,68,42,3.7,2.3,1402,116,75.6,5.4,37,31,2.0,1.6,337,86,18.2,4.3,251,103,(X),(X),0,10,0.0,9.5,152,67,60.6,19.4,99,72,39.4,19.4,844,130,(X),(X),0,10,0.0,2.9,616,117,73.0,7.1,228,67,27.0,7.1,759,91,(X),(X),11,16,1.4,2.1,738,89,97.2,2.8,10,16,1.3,2.0
1400000US42003496200,42003496200,"Census Tract 4962, Allegheny County, Pennsylvania",2429,118,(X),(X),2076,132,85.5,4.6,1858,148,76.5,5.3,500,167,20.6,6.7,1412,171,58.1,7.3,52,65,2.1,2.6,1172,164,48.3,7.0,28,31,1.2,1.3,48,60,2.0,2.5,0,15,0.0,1.0,353,118,14.5,4.6,1898,161,78.1,6.1,0,15,0.0,1.0,1898,161,78.1,6.1,1099,180,45.2,7.8,162,107,6.7,4.4,1690,193,69.6,7.4,93,55,3.8,2.2,531,153,21.9,6.1,447,168,(X),(X),0,15,0.0,5.4,248,125,55.5,18.1,199,107,44.5,18.1,1230,224,(X),(X),0,15,0.0,2.0,939,216,76.3,9.2,291,120,23.7,9.2,752,152,(X),(X),0,15,0.0,3.3,711,147,94.5,5.1,41,38,5.5,5.1
1400000US42003497000,42003497000,"Census Tract 4970, Allegheny County, Pennsylvania",467,25,(X),(X),394,29,84.4,4.2,352,36,75.4,6.5,68,20,14.6,4.1,301,28,64.5,5.2,12,9,2.6,2.0,254,27,54.4,5.2,3,6,0.6,1.2,7,7,1.5,1.5,0,10,0.0,5.2,73,20,15.6,4.2,384,29,82.2,4.0,3,5,0.6,1.0,381,29,81.6,4.1,241,28,51.6,5.2,21,12,4.5,2.5,354,30,75.8,4.7,9,10,1.9,2.2,83,19,17.8,4.0,58,21,(X),(X),0,10,0.0,33.4,22,16,37.9,20.0,36,15,62.1,20.0,246,33,(X),(X),0,10,0.0,9.7,202,31,82.1,7.4,44,20,17.9,7.4,163,26,(X),(X),3,5,1.8,2.7,157,24,96.3,4.3,3,6,1.8,3.3
1400000US42003498000,42003498000,"Census Tract 4980, Allegheny County, Pennsylvania",1139,40,(X),(X),967,59,84.9,4.6,896,60,78.7,4.6,217,51,19.1,4.5,656,77,57.6,6.3,24,13,2.1,1.1,545,70,47.8,6.0,24,24,2.1,2.1,59,35,5.2,3.1,7,10,0.6,0.9,172,53,15.1,4.6,881,59,77.3,4.8,4,7,0.4,0.6,877,57,77.0,4.8,494,69,43.4,6.0,44,22,3.9,1.9,821,57,72.1,5.1,6,8,0.5,0.7,258,57,22.7,4.8,209,54,(X),(X),0,10,0.0,11.3,88,28,42.1,12.8,121,46,57.9,12.8,616,70,(X),(X),4,7,0.6,1.2,499,71,81.0,5.1,113,30,18.3,5.0,314,53,(X),(X),0,10,0.0,7.6,290,59,92.4,7.7,24,23,7.6,7.7
1400000US42003499300,42003499300,"Census Tract 4993, Allegheny County, Pennsylvania",731,88,(X),(X),613,74,83.9,5.3,518,77,70.9,7.7,149,61,20.4,7.5,444,62,60.7,7.6,43,48,5.9,6.4,331,62,45.3,9.1,6,11,0.8,1.4,26,22,3.6,3.0,0,10,0.0,3.4,118,45,16.1,5.3,565,69,77.3,5.8,0,10,0.0,3.4,565,69,77.3,5.8,279,66,38.2,8.6,25,23,3.4,3.2,534,73,73.1,5.9,15,16,2.1,2.2,166,53,22.7,5.8,182,69,(X),(X),0,10,0.0,12.8,125,57,68.7,15.6,57,34,31.3,15.6,375,85,(X),(X),0,10,0.0,6.4,286,64,76.3,7.9,89,40,23.7,7.9,174,55,(X),(X),0,10,0.0,13.4,154,51,88.5,10.5,20,20,11.5,10.5
1400000US42003499400,42003499400,"Census Tract 4994, Allegheny County, Pennsylvania",1298,116,(X),(X),1003,132,77.3,6.7,822,124,63.3,7.7,218,78,16.8,6.0,710,139,54.7,8.8,45,43,3.5,3.3,591,114,45.5,7.7,24,28,1.8,2.1,11,18,0.8,1.4,0,10,0.0,1.9,295,88,22.7,6.7,779,120,60.0,8.0,11,18,0.8,1.4,768,120,59.2,8.1,431,92,33.2,6.6,118,68,9.1,5.1,601,98,46.3,7.1,37,27,2.9,2.1,519,118,40.0,8.0,204,92,(X),(X),0,10,0.0,11.5,67,39,32.8,19.7,137,85,67.2,19.7,849,138,(X),(X),11,18,1.3,2.2,490,122,57.7,10.5,348,105,41.0,10.5,245,72,(X),(X),0,10,0.0,9.7,211,73,86.1,12.9,34,31,13.9,12.9
1400000US42003500300,42003500300,"Census Tract 5003, Allegheny County, Pennsylvania",1856,106,(X),(X),1385,117,74.6,5.4,1261,117,67.9,6.1,332,97,17.9,5.0,879,136,47.4,7.3,91,74,4.9,4.0,783,116,42.2,6.0,0,10,0.0,1.3,37,20,2.0,1.1,11,16,0.6,0.8,471,108,25.4,5.4,1162,115,62.6,6.2,19,20,1.0,1.1,1143,114,61.6,6.2,617,115,33.2,6.0,31,30,1.7,1.6,1015,122,54.7,6.3,106,63,5.7,3.4,694,132,37.4,6.2,356,93,(X),(X),0,10,0.0,6.8,87,49,24.4,13.5,269,89,75.6,13.5,1010,151,(X),(X),19,20,1.9,1.9,607,133,60.1,9.3,384,110,38.0,9.6,490,108,(X),(X),0,10,0.0,5.0,449,105,91.6,6.8,41,33,8.4,6.8
1400000US42003501000,42003501000,"Census Tract 5010, Allegheny County, Pennsylvania",812,41,(X),(X),582,51,71.7,4.9,465,51,57.3,6.0,101,26,12.4,3.1,450,52,55.4,5.6,43,26,5.3,3.2,346,54,42.6,6.3,8,9,1.0,1.1,46,25,5.7,3.1,3,4,0.4,0.5,230,41,28.3,4.9,483,49,59.5,5.9,10,7,1.2,0.9,473,50,58.3,6.1,276,38,34.0,4.8,58,30,7.1,3.7,397,46,48.9,5.7,23,14,2.8,1.7,329,54,40.5,5.9,228,47,(X),(X),6,5,2.6,2.5,67,33,29.4,12.0,155,39,68.0,11.8,412,57,(X),(X),4,4,1.0,1.1,268,50,65.0,8.6,140,42,34.0,8.5,172,37,(X),(X),0,10,0.0,13.5,138,36,80.2,9.2,34,17,19.8,9.2
1400000US42003503002,42003503002,"Census Tract 5030.02, Allegheny County, Pennsylvania",2777,118,(X),(X),2298,148,82.8,4.6,1974,168,71.1,5.5,447,154,16.1,5.5,1686,179,60.7,6.3,146,92,5.3,3.3,1236,173,44.5,6.0,30,33,1.1,1.2,196,157,7.1,5.6,14,22,0.5,0.8,479,132,17.2,4.6,1992,149,71.7,4.9,17,30,0.6,1.1,1975,146,71.1,4.8,1297,147,46.7,5.0,142,83,5.1,3.0,1819,167,65.5,5.4,45,40,1.6,1.4,785,144,28.3,4.9,256,104,(X),(X),0,15,0.0,9.3,88,57,34.4,20.7,168,97,65.6,20.7,1651,239,(X),(X),17,30,1.0,1.8,1030,196,62.4,6.8,604,138,36.6,7.2,870,217,(X),(X),0,15,0.0,2.8,857,215,98.5,2.4,13,21,1.5,2.4
1400000US42003504100,42003504100,"Census Tract 5041, Allegheny County, Pennsylvania",2340,187,(X),(X),1826,202,78.0,5.8,1517,210,64.8,7.9,443,152,18.9,6.2,1318,190,56.3,7.0,216,144,9.2,6.0,751,165,32.1,7.1,0,15,0.0,1.1,78,62,3.3,2.7,13,22,0.6,0.9,514,141,22.0,5.8,1699,181,72.6,6.2,0,15,0.0,1.1,1699,181,72.6,6.2,1153,202,49.3,7.6,289,152,12.4,6.3,1341,188,57.3,7.3,172,95,7.4,4.2,641,161,27.4,6.2,556,181,(X),(X),0,15,0.0,4.4,226,120,40.6,15.9,330,136,59.4,15.9,1399,245,(X),(X),0,15,0.0,1.8,1141,209,81.6,7.8,258,124,18.4,7.8,385,106,(X),(X),0,15,0.0,6.3,332,107,86.2,13.4,53,53,13.8,13.4
1400000US42003507000,42003507000,"Census Tract 5070, Allegheny County, Pennsylvania",975,59,(X),(X),770,65,79.0,5.5,652,64,66.9,6.3,148,43,15.2,4.6,555,68,56.9,6.0,54,36,5.5,3.6,428,75,43.9,7.2,11,12,1.1,1.2,48,27,4.9,2.8,0,10,0.0,2.5,205,57,21.0,5.5,701,69,71.9,6.2,14,13,1.4,1.4,687,70,70.5,6.3,428,73,43.9,7.0,86,37,8.8,3.8,564,70,57.8,6.7,35,31,3.6,3.1,274,65,28.1,6.2,213,54,(X),(X),3,5,1.4,2.5,99,42,46.5,14.5,111,42,52.1,14.7,510,70,(X),(X),11,12,2.2,2.5,347,75,68.0,9.9,152,49,29.8,9.5,252,52,(X),(X),0,10,0.0,9.4,241,51,95.6,4.4,11,11,4.4,4.4
1400000US42003508000,42003508000,"Census Tract 5080, Allegheny County, Pennsylvania",937,83,(X),(X),735,75,78.4,5.4,558,82,59.6,7.5,112,36,12.0,4.0,540,88,57.6,7.4,114,55,12.2,5.8,402,82,42.9,8.1,17,18,1.8,1.9,13,16,1.4,1.7,6,9,0.6,0.9,202,56,21.6,5.4,640,76,68.3,6.8,12,19,1.3,2.1,628,72,67.0,6.6,463,86,49.4,8.1,89,35,9.5,3.7,532,76,56.8,7.4,7,10,0.7,1.1,297,75,31.7,6.8,368,86,(X),(X),0,10,0.0,6.6,189,66,51.4,13.5,179,66,48.6,13.5,501,73,(X),(X),12,19,2.4,3.8,371,71,74.1,7.7,118,43,23.6,8.5,68,41,(X),(X),0,10,0.0,29.8,68,41,100.0,29.8,0,10,0.0,29.8
1400000US42003509400,42003509400,"Census Tract 5094, Allegheny County, Pennsylvania",2442,238,(X),(X),1949,216,79.8,5.2,1387,192,56.8,8.5,339,127,13.9,4.9,1473,189,60.3,6.2,142,105,5.8,4.2,1181,234,48.4,8.3,48,54,2.0,2.2,82,67,3.4,2.7,16,26,0.7,1.1,493,140,20.2,5.2,1773,231,72.6,6.6,0,15,0.0,1.0,1773,231,72.6,6.6,1195,217,48.9,7.6,184,144,7.5,5.7,1522,215,62.3,7.5,34,38,1.4,1.6,669,178,27.4,6.6,738,208,(X),(X),0,15,0.0,3.3,355,171,48.1,15.8,383,135,51.9,15.8,1360,274,(X),(X),0,15,0.0,1.8,1098,250,80.7,7.8,262,119,19.3,7.8,344,116,(X),(X),0,15,0.0,7.0,320,115,93.0,8.8,24,30,7.0,8.8
1400000US42003510000,42003510000,"Census Tract 5100, Allegheny County, Pennsylvania",797,76,(X),(X),642,90,80.6,8.0,375,73,47.1,8.7,123,45,15.4,5.5,481,92,60.4,9.2,75,53,9.4,6.6,373,90,46.8,9.7,5,7,0.6,0.9,23,24,2.9,3.1,19,23,2.4,2.9,155,65,19.4,8.0,458,98,57.5,11.1,4,7,0.5,0.8,454,97,57.0,11.0,306,89,38.4,10.6,105,64,13.2,7.9,310,74,38.9,8.5,24,20,3.0,2.6,339,95,42.5,11.1,320,84,(X),(X),0,10,0.0,7.5,169,79,52.8,17.5,151,61,47.2,17.5,429,90,(X),(X),4,7,0.9,1.5,242,68,56.4,13.5,183,75,42.7,13.6,48,24,(X),(X),0,10,0.0,37.5,43,23,89.6,15.5,5,7,10.4,15.5
1400000US42003512000,42003512000,"Census Tract 5120, Allegheny County, Pennsylvania",1116,123,(X),(X),881,118,78.9,6.5,683,115,61.2,10.3,164,62,14.7,5.9,643,129,57.6,8.7,99,77,8.9,6.6,513,111,46.0,8.6,39,61,3.5,5.4,14,22,1.3,1.9,0,10,0.0,2.2,235,78,21.1,6.5,731,117,65.5,9.6,1,7,0.1,0.6,730,117,65.4,9.5,414,107,37.1,9.3,50,40,4.5,3.5,637,119,57.1,10.4,37,52,3.3,4.6,385,126,34.5,9.6,344,125,(X),(X),0,10,0.0,7.0,164,86,47.7,18.0,180,91,52.3,18.0,603,128,(X),(X),1,7,0.2,1.2,410,104,68.0,10.9,192,82,31.8,11.1,169,86,(X),(X),0,10,0.0,13.7,156,83,92.3,12.3,13,21,7.7,12.3
1400000US42003512800,42003512800,"Census Tract 5128, Allegheny County, Pennsylvania",611,84,(X),(X),452,71,74.0,8.4,325,67,53.2,10.2,100,58,16.4,8.7,328,63,53.7,10.2,65,52,10.6,8.2,194,57,31.8,9.1,4,6,0.7,1.0,22,20,3.6,3.4,0,10,0.0,4.0,159,60,26.0,8.4,392,69,64.2,9.2,0,10,0.0,4.0,392,69,64.2,9.2,226,71,37.0,10.9,93,53,15.2,8.3,280,58,45.8,8.9,35,29,5.7,4.7,219,69,35.8,9.2,315,66,(X),(X),0,10,0.0,7.6,182,64,57.8,15.3,133,53,42.2,15.3,275,65,(X),(X),0,10,0.0,8.7,189,52,68.7,13.2,86,44,31.3,13.2,21,16,(X),(X),0,10,0.0,56.8,21,16,100.0,56.8,0,10,0.0,56.8
1400000US42003512900,42003512900,"Census Tract 5129, Allegheny County, Pennsylvania",510,64,(X),(X),393,68,77.1,8.0,274,70,53.7,11.1,47,38,9.2,7.0,321,64,62.9,10.8,64,45,12.5,8.6,220,59,43.1,11.2,0,10,0.0,4.8,6,9,1.2,1.8,6,9,1.2,1.8,117,42,22.9,8.0,326,67,63.9,9.9,0,10,0.0,4.8,326,67,63.9,9.9,276,68,54.1,10.3,89,50,17.5,9.2,220,52,43.1,9.2,28,32,5.5,6.4,184,53,36.1,9.9,206,64,(X),(X),0,10,0.0,11.4,129,61,62.6,18.2,77,37,37.4,18.2,260,63,(X),(X),0,10,0.0,9.2,191,62,73.5,12.5,69,34,26.5,12.5,44,35,(X),(X),0,10,0.0,39.2,6,9,13.6,23.0,38,34,86.4,23.0
1400000US42003513800,42003513800,"Census Tract 5138, Allegheny County, Pennsylvania",696,77,(X),(X),475,80,68.2,7.8,369,74,53.0,8.3,58,32,8.3,4.4,403,68,57.9,7.1,74,48,10.6,6.6,220,51,31.6,7.0,14,14,2.0,2.0,7,10,1.0,1.4,0,10,0.0,3.5,221,57,31.8,7.8,373,63,53.6,8.3,12,12,1.7,1.7,361,60,51.9,8.1,277,60,39.8,8.4,77,46,11.1,6.8,271,69,38.9,9.2,16,13,2.3,1.9,323,76,46.4,8.3,321,82,(X),(X),6,9,1.9,2.7,149,59,46.4,13.2,166,58,51.7,13.3,332,65,(X),(X),6,9,1.8,2.7,190,51,57.2,12.8,136,55,41.0,13.1,43,31,(X),(X),0,10,0.0,39.7,22,24,51.2,39.5,21,21,48.8,39.5
1400000US42003514000,42003514000,"Census Tract 5140, Allegheny County, Pennsylvania",943,71,(X),(X),737,75,78.2,6.8,549,72,58.2,7.6,159,67,16.9,6.9,555,86,58.9,8.8,126,62,13.4,6.4,290,73,30.8,7.2,0,10,0.0,2.6,8,11,0.8,1.2,0,10,0.0,2.6,206,70,21.8,6.8,633,80,67.1,7.5,0,10,0.0,2.6,633,80,67.1,7.5,402,85,42.6,8.8,146,69,15.5,7.0,466,70,49.4,7.6,18,16,1.9,1.7,310,77,32.9,7.5,371,91,(X),(X),0,10,0.0,6.5,172,65,46.4,14.2,199,73,53.6,14.2,458,96,(X),(X),0,10,0.0,5.3,361,88,78.8,10.3,97,52,21.2,10.3,114,59,(X),(X),0,10,0.0,19.6,100,57,87.7,15.0,14,17,12.3,15.0
1400000US42003515100,42003515100,"Census Tract 5151, Allegheny County, Pennsylvania",1349,94,(X),(X),1122,127,83.2,8.0,927,120,68.7,8.4,166,69,12.3,5.1,956,137,70.9,9.2,82,62,6.1,4.5,690,132,51.1,9.4,0,10,0.0,1.8,10,15,0.7,1.1,0,10,0.0,1.8,227,111,16.8,8.0,1002,123,74.3,8.2,0,10,0.0,1.8,1002,123,74.3,8.2,659,136,48.9,9.4,110,57,8.2,4.2,805,134,59.7,9.8,65,51,4.8,3.8,347,116,25.7,8.2,355,115,(X),(X),0,10,0.0,6.8,224,96,63.1,19.0,131,79,36.9,19.0,826,139,(X),(X),0,10,0.0,3.0,622,117,75.3,10.1,204,94,24.7,10.1,168,76,(X),(X),0,10,0.0,13.8,156,78,92.9,11.7,12,20,7.1,11.7
1400000US42003515200,42003515200,"Census Tract 5152, Allegheny County, Pennsylvania",1162,83,(X),(X),1016,106,87.4,6.3,883,101,76.0,6.7,83,48,7.1,4.1,880,109,75.7,7.2,53,52,4.6,4.5,614,100,52.8,7.8,0,10,0.0,2.1,29,28,2.5,2.4,11,18,0.9,1.6,146,73,12.6,6.3,936,102,80.6,6.7,0,10,0.0,2.1,936,102,80.6,6.7,697,111,60.0,8.1,84,58,7.2,5.0,815,102,70.1,7.8,56,63,4.8,5.4,226,80,19.4,6.7,166,76,(X),(X),0,10,0.0,13.9,80,60,48.2,26.9,86,55,51.8,26.9,678,114,(X),(X),0,10,0.0,3.6,565,122,83.3,8.8,113,59,16.7,8.8,318,83,(X),(X),0,10,0.0,7.6,291,86,91.5,8.1,27,25,8.5,8.1
1400000US42003515300,42003515300,"Census Tract 5153, Allegheny County, Pennsylvania",875,65,(X),(X),596,78,68.1,8.5,551,76,63.0,8.4,107,47,12.2,5.5,463,76,52.9,8.3,20,16,2.3,1.8,298,68,34.1,7.7,0,10,0.0,2.8,37,34,4.2,3.9,0,10,0.0,2.8,279,81,31.9,8.5,555,80,63.4,8.7,6,9,0.7,1.0,549,78,62.7,8.4,322,83,36.8,9.3,11,11,1.3,1.3,525,77,60.0,8.6,25,18,2.9,2.1,320,82,36.6,8.7,274,77,(X),(X),0,10,0.0,8.7,84,40,30.7,12.0,190,62,69.3,12.0,478,80,(X),(X),0,10,0.0,5.1,352,73,73.6,11.8,126,63,26.4,11.8,123,53,(X),(X),6,9,4.9,6.7,113,50,91.9,7.8,4,6,3.3,4.9
1400000US42003515401,42003515401,"Census Tract 5154.01, Allegheny County, Pennsylvania",1025,101,(X),(X),924,104,90.1,4.7,807,105,78.7,7.6,124,58,12.1,5.4,715,97,69.8,7.7,64,52,6.2,5.1,503,102,49.1,8.5,40,46,3.9,4.4,54,54,5.3,5.2,0,10,0.0,2.4,101,49,9.9,4.7,847,111,82.6,6.1,0,10,0.0,2.4,847,111,82.6,6.1,629,114,61.4,8.1,133,78,13.0,7.1,692,100,67.5,8.4,13,20,1.3,2.0,178,63,17.4,6.1,151,72,(X),(X),0,10,0.0,15.2,83,59,55.0,27.4,68,46,45.0,27.4,423,95,(X),(X),0,10,0.0,5.7,330,87,78.0,10.3,93,48,22.0,10.3,451,66,(X),(X),0,10,0.0,5.4,434,68,96.2,4.5,17,20,3.8,4.5
1400000US42003516100,42003516100,"Census Tract 5161, Allegheny County, Pennsylvania",710,44,(X),(X),674,47,94.9,2.7,669,46,94.2,2.9,88,38,12.4,5.2,562,53,79.2,5.2,5,8,0.7,1.2,437,61,61.5,7.9,0,10,0.0,3.5,15,14,2.1,1.9,0,10,0.0,3.5,36,19,5.1,2.7,586,69,82.5,7.5,0,10,0.0,3.5,586,69,82.5,7.5,341,64,48.0,7.5,51,27,7.2,3.7,530,68,74.6,7.7,9,10,1.3,1.3,124,53,17.5,7.5,97,46,(X),(X),0,10,0.0,22.5,24,16,24.7,20.4,73,46,75.3,20.4,224,48,(X),(X),0,10,0.0,10.6,201,47,89.7,7.0,23,16,10.3,7.0,389,53,(X),(X),0,10,0.0,6.2,361,53,92.8,6.4,28,26,7.2,6.4
1400000US42003516200,42003516200,"Census Tract 5162, Allegheny County, Pennsylvania",859,52,(X),(X),809,56,94.2,2.7,754,77,87.8,7.5,83,38,9.7,4.4,707,62,82.3,4.9,55,60,6.4,7.0,437,70,50.9,8.0,0,10,0.0,2.9,30,18,3.5,2.1,0,10,0.0,2.9,50,23,5.8,2.7,790,53,92.0,3.1,0,10,0.0,2.9,790,53,92.0,3.1,570,88,66.4,8.9,48,40,5.6,4.6,737,57,85.8,5.3,12,13,1.4,1.5,69,28,8.0,3.1,48,31,(X),(X),0,10,0.0,37.5,37,26,77.1,29.4,11,17,22.9,29.4,442,74,(X),(X),0,10,0.0,5.5,405,73,91.6,4.0,37,17,8.4,4.0,369,63,(X),(X),0,10,0.0,6.5,348,64,94.3,5.0,21,18,5.7,5.0
1400000US42003517000,42003517000,"Census Tract 5170, Allegheny County, Pennsylvania",956,66,(X),(X),726,72,75.9,5.8,615,70,64.3,6.7,147,45,15.4,4.9,547,73,57.2,6.2,95,44,9.9,4.4,357,69,37.3,7.0,0,10,0.0,2.6,16,14,1.7,1.4,0,10,0.0,2.6,230,59,24.1,5.8,673,76,70.4,6.7,5,7,0.5,0.8,668,76,69.9,6.7,400,83,41.8,7.8,76,40,7.9,4.1,559,60,58.5,6.1,15,17,1.6,1.8,283,67,29.6,6.7,368,64,(X),(X),0,10,0.0,6.6,171,52,46.5,11.4,197,53,53.5,11.4,361,71,(X),(X),5,7,1.4,2.0,274,66,75.9,11.0,82,42,22.7,10.9,227,49,(X),(X),0,10,0.0,10.4,223,49,98.2,2.9,4,7,1.8,2.9
1400000US42003518001,42003518001,"Census Tract 5180.01, Allegheny County, Pennsylvania",1577,118,(X),(X),1411,123,89.5,4.8,1330,115,84.3,4.7,159,61,10.1,3.6,1182,105,75.0,5.3,30,28,1.9,1.8,827,127,52.4,7.8,20,21,1.3,1.3,47,35,3.0,2.3,0,10,0.0,1.6,166,78,10.5,4.8,1318,123,83.6,4.7,0,10,0.0,1.6,1318,123,83.6,4.7,854,108,54.2,6.8,40,31,2.5,2.0,1271,121,80.6,5.1,51,33,3.2,2.1,259,78,16.4,4.7,131,55,(X),(X),0,10,0.0,17.3,83,52,63.4,24.5,48,33,36.6,24.5,619,123,(X),(X),0,10,0.0,4.0,451,107,72.9,8.8,168,62,27.1,8.8,827,111,(X),(X),0,10,0.0,3.0,784,115,94.8,4.0,43,33,5.2,4.0
