"id","species","primary_breed","secondary_breed","gender","altered","age_intake","age_group","intake_asilomar","intake_condition","intake_date","intake_type","intake_subtype","intake_reason","intake_sitename","agency_name","outcome_asilomar","release_date","outcome_date","outcome_type","outcome_subtype","outcome_sitename","outcome_city","outcome_state","outcome_ZIP","wait_days","wday_intake","data.card.id","animal_type","date_start","checklist_ACCT","checklist_CHQ","checklist_LL","checklist_PP","checklist_SPCA","checklist_TR","checklist_VET","wday_start","date_submitted","ideal_adoption_timeline","reason_for_adoption","specific_animal","adults_in_home","children_in_home","all_household_agree","allergies","home_owner","home_pet_policy","budget_monthly","budget_emergency","home_alone_avg","home_alone_max","return_pet","how_heard","reason.for.adoption_gift_ind","reason.for.adoption_mouser_ind","reason.for.adoption_my.kids_ind","reason.for.adoption_myself_ind","reason.for.adoption_other_ind","reason.for.adoption_protection_ind","experience_bred.sold_ind","experience_current.housemates.pet_ind","experience_currently.have.pet_ind","experience_euthanized_ind","experience_given.away_ind","experience_given.to.shelter_ind","experience_grew.up.with_ind","experience_never.lived.with_ind","experience_past.housemates.pet_ind","experience_pet.died.in.care_ind","experience_pet.ran.away_ind","pet.kept_crate_ind","pet.kept_inside.only_ind","pet.kept_inside.outside_ind","pet.kept_inside.with.yard.access_ind","pet.kept_leash.harness_ind","pet.kept_other_ind","pet.kept_outside.only_ind","pet.kept_supervised.in.my.yard_ind","pet.kept_unsupervised.access.to.my.yard.9doggie.door.etc_ind","pet.kept_unsupervised.access.to.my.yard.doggie.door.etc_ind","exercise_dog.parks_ind","exercise_jogging.together_ind","exercise_not.much_ind","exercise_other.pets_ind","exercise_playing.in.my.yard_ind","exercise_toys_ind","exercise_walks.off.leash_ind","exercise_walks.on.leash_ind","needs_declaw_ind","needs_groom.myself_ind","needs_nail.clip_ind","needs_no.grooming_ind","needs_not.sure_ind","needs_other_ind","needs_professional.groomer_ind","needs_scratching.post_ind","return_allergies.appear_ind","return_becomes.aggressive_ind","return_destructive_ind","return_jumps.on.furniture_ind","return_moving.too.far_ind","return_new.baby_ind","return_not.allowed.new.living.space_ind","return_not.enough.time_ind","return_not.housebroken_ind","return_other_ind","return_pet.sheds_ind","return_too.playful_ind","return_vet.becomes.expensive_ind","return_ind"
"5ad9171aa9fc361676049c7c","Cat","Domestic Shorthair","Mix","F","Yes",59,"4 to 6 years","Healthy","Feral",2018-03-19,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","ACCT Philly","Healthy",2018-05-31,2018-05-31,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19103,73,"Mon","5ad9171aa9fc361676049c7c","cat","2018-04-19 22:24:26",NA,0.82,0.81,0.79,NA,0.79,3.62,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b9b388a09757385077a0719","Cat","Domestic Shorthair","Mix","F","Yes",63,"4 to 6 years","Healthy","Healthy",2018-06-28,"Transfer In","Non-Partner Trans In","Rescue","Grant Avenue","Montgomery County SPCA","Healthy",2018-09-14,2018-09-14,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19121,78,"Thu","5b9b388a09757385077a0719","cat","2018-09-14 04:26:50",NA,0.58,0.58,0.57,NA,0.58,0.59,"Fri",2018-09-14,"today","myself",FALSE,"1",0,"yes","no-allergies","company","havent-asked",120,400,4,36,"allergies-appear,vet-becomes-expensive",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"5a551dc853f0fc3aa0baaff1","Cat","Domestic Shorthair","Mix","F","Yes",54,"12 weeks to 6 months","Healthy","Healthy",2017-12-06,"Return","Returned Adoption","Not Housebroken / Housesoiling","PAWS Offsite Adoptions",NA,"Healthy",2018-01-09,2018-01-09,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19147,34,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b6dc77d8030471e1a55ec1e","Cat","Domestic Shorthair","Mix","M","Yes",56,"1 to 2 years",NA,"Healthy",2018-06-27,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","ACCT Philly","Healthy",2018-08-10,2018-08-10,"Adoption","PAC","PAC","PHILADELPHIA","PA",19102,44,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a905f91f06812a6d3052e35","Cat","Domestic Shorthair","Domestic Shorthair","M","Yes",72,"2 to 4 years",NA,"Healthy",2018-01-09,"Owner/Guardian Surrender","In Person Surrender to Shelter","Health of Owner / Family","Grant Avenue",NA,NA,2018-03-01,2018-03-01,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19121,51,"Tue","5a905f91f06812a6d3052e35","cat","2018-02-23 18:38:09",NA,NA,0,0,NA,0,0,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a5f95c3fbcf1299e45e7e77","Cat","Domestic Shorthair","Mix","M","Yes",58,"6 months to 1 year","Healthy","Healthy",2017-12-22,"Return","Returned Adoption","Not Enough Time","PAWS Offsite Adoptions",NA,"Healthy",2018-01-28,2018-01-28,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19107,37,"Fri","5a5f95c3fbcf1299e45e7e77","cat","2018-01-17 18:28:19",NA,NA,0.01,0.1,NA,0,2.9,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a67c51ee7a5da965b7d02e1","Cat","Domestic Shorthair","Mix","F","Yes",53,"1 to 2 years","Healthy","Healthy",2018-02-26,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-03-05,2018-03-05,"Adoption","Special Event Offsite","PAWS Offsite Adoptions","PHILADELPHIA","PA",19147,7,"Mon","5a67c51ee7a5da965b7d02e1","cat","2018-01-23 23:28:30",NA,NA,5.96,5.96,NA,5.96,24.89,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5aafedfe4a7d29913a475c71","Cat","Domestic Shorthair","Mix","M","Yes",64,"1 to 2 years","Healthy","Healthy",2018-03-18,"Return","Returned Adoption","Not Enough Time","PAWS Offsite Adoptions",NA,"Healthy",2018-03-19,2018-03-19,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19104,1,"Sun","5aafedfe4a7d29913a475c71","cat","2018-03-19 17:06:06",NA,0.01,0.01,0.01,NA,0.01,0.01,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b9156a1083f3c6c8083d1c7","Cat","Domestic Shorthair","Mix","F","Yes",62,"4 to 6 years","Healthy","Healthy",2018-08-13,"Return","Returned Adoption","Unrealistic Expectations","Grant Avenue",NA,"Healthy",2018-09-06,2018-09-06,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19143,24,"Mon","5b9156a1083f3c6c8083d1c7","cat","2018-09-06 16:32:33",NA,0,0,0,NA,0,0,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b5e01875d99e99402c3b39a","Cat","Domestic Shorthair","Mix","M","Yes",61,"1 to 2 years","Healthy","Healthy",2018-07-05,"Return","Returned Adoption","Cannot Afford","PAC",NA,"Healthy",2018-07-29,2018-07-29,"Adoption","PAC","PAC","PHILADELPHIA","PA",19104,24,"Thu","5b5e01875d99e99402c3b39a","cat","2018-07-29 18:03:51",NA,0.05,0.05,0.05,NA,0.05,0.05,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a837133e9a7303cdec07db9","Dog","Bichon Frise","Mix","M","Yes",77,"6 months to 1 year","Healthy","Healthy",2018-01-30,"Return","Returned Adoption","Health of Animal","Grays Ferry Avenue",NA,"Healthy",2018-02-23,2018-02-23,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19134,24,"Tue","5a837133e9a7303cdec07db9","dog","2018-02-13 23:13:55",NA,NA,0.67,0.67,NA,0.67,0.67,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b8c18910a1b64753d22f767","Cat","Domestic Shorthair","Mix","F","Yes",47,"6 to 12 weeks","Healthy","Healthy",2018-06-14,"Return","Returned Adoption","Moving","Grays Ferry Avenue",NA,"Healthy",2018-09-19,2018-09-19,"Adoption","Petsmart Oregon Avenue","PAWS Offsite Adoptions","PHILADELPHIA","PA",19145,97,"Thu","5b8c18910a1b64753d22f767","cat","2018-09-02 17:06:25",NA,0.01,0.01,0,NA,0,0,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b43bbfae10ca697c1440ece","Cat","Domestic Shorthair","Mix","F","Yes",47,"6 to 12 weeks","Healthy","Healthy",2018-06-14,"Return","Returned Adoption","Moving","Grays Ferry Avenue",NA,"Healthy",2018-08-24,2018-08-24,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19107,71,"Thu","5b43bbfae10ca697c1440ece","cat","2018-07-09 19:48:10",NA,0.03,4.06,0.03,NA,0.03,0.03,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5aad94f442943074b200ee66","Dog","Chihuahua, Short Coat","Mix","M","Yes",54,"1 to 2 years","Treatable-Rehabilitatable","Healthy",2018-03-30,"Return","Returned Adoption","Not Enough Time","Grays Ferry Avenue",NA,"Treatable-Rehabilitatable",2018-04-09,2018-04-09,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19124,10,"Fri","5aad94f442943074b200ee66","dog","2018-03-17 22:21:40",NA,NA,0.78,0.77,NA,0.78,2.78,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b6321f179135506eafdc520","Cat","Domestic Shorthair","Mix","F","Yes",65,"1 to 2 years","Treatable-Rehabilitatable","Healthy",2018-07-19,"Return","Returned Adoption","Personal Problems","Grant Avenue",NA,"Treatable-Rehabilitatable",2018-08-08,2018-08-08,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19151,20,"Thu","5b6321f179135506eafdc520","cat","2018-08-02 15:23:29",NA,0.24,0.24,0.24,NA,0.24,0,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a5125c4f6448b6d47725126","Dog","Poodle, Miniature","Mix","F","Yes",61,"2 to 4 years","Healthy","Healthy",2018-01-02,"Return","Returned Adoption","Change in Lifestyle","Grays Ferry Avenue",NA,"Healthy",2018-01-07,2018-01-07,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19119,5,"Tue","5a5125c4f6448b6d47725126","dog","2018-01-06 19:38:44",NA,NA,0,0,NA,0,0,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5af7660b1abe954b25911314","Cat","Domestic Shorthair","Mix","F","Yes",51,"1 to 2 years","Healthy","Healthy",2018-04-20,"Return","Returned Adoption","Moving","Grant Avenue",NA,"Healthy",2018-05-13,2018-05-13,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19111,23,"Fri","5af7660b1abe954b25911314","cat","2018-05-12 22:09:15",NA,233.95,233.95,233.95,NA,233.95,0,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5be735945ad73940de629f19","Dog","Terrier, Pit Bull","Mix","F","Yes",51,"1 to 2 years","Healthy","Healthy",2018-10-14,"Return","Returned Adoption","Health of Owner / Family","Grays Ferry Avenue",NA,"Healthy",2018-11-16,2018-11-16,"Adoption","PAC","PAC","MERCHANTVILLE","NJ",8109,33,"Sun","5be735945ad73940de629f19","dog","2018-11-10 19:46:28",NA,0.07,4.13,0.07,NA,0.07,0.07,"Sat",2018-11-10,"few-weeks","myself",FALSE,"1",0,"yes","no-allergies","landlord","not-applicable",100,100,3,3,"vet-becomes-expensive,becomes-aggressive",NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"5aa9466a2030cc1cd7bbee68","Cat","Domestic Shorthair","Mix","F","Yes",55,"1 to 2 years","Healthy","Healthy",2018-09-19,"Stray","Unidentified Animal in Shelter",NA,"Grant Avenue",NA,"Healthy",2018-10-07,2018-10-07,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19116,18,"Wed","5aa9466a2030cc1cd7bbee68","cat","2018-03-14 15:57:30",NA,0.16,0.16,0.16,NA,0.16,0.16,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5aa1cb2dc48838c91a06992e","Dog","Griffon, Brussels",NA,"M","Yes",45,"6 months to 1 year","Treatable-Rehabilitatable","Healthy",2018-03-03,"Return","Returned Adoption","Allergic to Animal","Grays Ferry Avenue",NA,"Treatable-Rehabilitatable",2018-03-10,2018-03-10,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19135,7,"Sat","5aa1cb2dc48838c91a06992e","dog","2018-03-08 23:45:49",NA,NA,0.68,0.68,NA,0.68,0.68,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b6c7545c0a38377e41efd66","Cat","Domestic Shorthair","Mix","M","Yes",39,"4 to 6 weeks","Healthy","Healthy",2018-06-29,"Return","Returned Adoption","Health of Animal","Grays Ferry Avenue",NA,"Healthy",2018-08-11,2018-08-11,"Adoption","PAC","PAC","PHILADELPHIA","PA",19102,43,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a57cbda50a0c0322e8d8d3a","Cat","Domestic Shorthair","Mix","F","Yes",33,"4 to 6 weeks","Healthy","Healthy",2018-01-09,"Stray","Public Drop Off",NA,"Grant Avenue",NA,"Healthy",2018-01-15,2018-01-15,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19111,6,"Tue","5a57cbda50a0c0322e8d8d3a","cat","2018-01-11 20:40:58",NA,NA,0.91,3.86,NA,0.91,0.91,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b75aa09f5f0c06e1aa722cf","Cat","Domestic Shorthair","Mix","F","Yes",40,"4 to 6 weeks","Healthy","Healthy",2018-07-19,"Return","Returned Adoption","Not Enough Time","PAC",NA,"Healthy",2018-08-18,2018-08-18,"Adoption","PAC","PAC","PHILADELPHIA","PA",19145,30,"Thu","5b75aa09f5f0c06e1aa722cf","cat","2018-08-16 16:44:57",NA,0.08,0.08,0.08,NA,0.08,0,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b75aa09f5f0c06e1aa722cf","Cat","European Shorthair","Mix","F","Yes",40,"4 to 6 weeks","Healthy","Healthy",2018-07-19,"Return","Returned Adoption","Not Enough Time","PAC",NA,"Healthy",2018-08-18,2018-08-18,"Adoption","PAC","PAC","PHILADELPHIA","PA",19145,30,"Thu","5b75aa09f5f0c06e1aa722cf","cat","2018-08-16 16:44:57",NA,0.08,0.08,0.08,NA,0.08,0,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b79a9d90c5bee1eb49c807e","Cat","Domestic Shorthair","Mix","M","Yes",50,"1 to 2 years","Healthy","Sick",2018-08-14,"Return","Returned Adoption","Moving","PAC",NA,"Healthy",2018-08-19,2018-08-19,"Adoption","PAC","PAC","PHILADELPHIA","PA",19131,5,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b534cb7735ce1bd54033f50","Cat","Domestic Shorthair","Mix","M","Yes",118,"6 to 10 years","Healthy","Healthy",2018-04-08,"Return","Returned Adoption","Allergic to Animal","Grant Avenue",NA,"Healthy",2018-07-25,2018-07-25,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19115,108,"Sun","5b534cb7735ce1bd54033f50","cat","2018-07-21 15:09:43",NA,0.03,0.03,0.03,NA,0.03,NA,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5bf5aec2522306814c89bf05","Cat","Domestic Shorthair","Mix","F","Yes",40,"4 to 6 weeks","Healthy","Healthy",2018-09-23,"Return","Returned Adoption","Landlord Issues","PAC",NA,"Healthy",2018-11-21,2018-11-21,"Adoption","PAC","PAC","PHILADELPHIA","PA",19122,59,"Sun","5bf5aec2522306814c89bf05","cat","2018-11-21 19:15:14",NA,0,0,0,NA,0,0,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5be0a56914860c8cf333e114","Cat","American Shorthair","Mix","F","Yes",39,"12 weeks to 6 months","Healthy","Healthy",2018-10-19,"Return","Returned Adoption","Moving","Grant Avenue",NA,"Healthy",2018-11-05,2018-11-05,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19135,17,"Fri","5be0a56914860c8cf333e114","cat","2018-11-05 20:17:45",NA,0,0,0,NA,0,0,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
